method,vram,avg_time
LZ4,11085.78173828125,3564.8941390099935
Zstd,10064.220703125,4937.196176673751
Cascaded,12207.203125,1956.597901667313
Bitcomp,12285.25,1925.6508783437312
method,vram,avg_time
LZ4,9915.82568359375,2657.6387133294097
Zstd,9145.36767578125,3652.6856776714944
Cascaded,10862.05322265625,1913.5286843326564
Bitcomp,11645.46533203125,1881.5296056563966
