step,seq_len,loss,avg_time,peak_memory
3300,256,3.398040533065796,0.02422238673443644,1165
3300,512,3.3051304817199707,0.03760200246870227,1435
3300,1024,3.2302844524383545,0.07072771724961058,2047
3300,2048,3.273653268814087,0.13511611110925514,3250
3300,4096,3.470289707183838,0.2851859390470963,5663
3300,8192,3.992561101913452,0.6811218393440868,10492
3300,16384,4.760533332824707,1.8126124877030634,20128
3300,12000,4.414159505208334,1.154490242484826,15017
